transaction_id,customer_id,product_id,quantity,transaction_date,category,price,total_amount
508,183,29,1,2023-09-18,Clothing,33.26,33.26
509,386,79,4,2022-04-16,Books,330.63,1322.52
510,62,35,3,2024-02-15,Books,467.27,1401.81
511,219,6,1,2022-01-02,Clothing,121.84,121.84
512,405,12,4,2022-08-21,Home,218.29,873.16
513,246,38,3,2023-01-04,Home,25.58,76.74
514,230,77,4,2024-08-03,Home,327.36,1309.44
515,79,93,3,2022-06-29,Home,382.33,1146.99
516,149,19,2,2022-10-20,Home,369.52,739.04
517,138,67,1,2023-08-07,Home,310.83,310.83
518,471,8,1,2024-03-05,Home,89.03,89.03
519,314,8,3,2022-06-24,Home,89.03,267.09000000000003
520,376,84,2,2022-05-03,Sports,436.02,872.04
521,423,47,4,2022-08-15,Books,260.22,1040.88
522,389,4,2,2023-03-20,Books,485.06,970.12
523,65,51,4,2023-03-04,Books,19.84,79.36
524,13,85,4,2024-02-04,Sports,392.28,1569.12
525,213,67,1,2023-09-24,Home,310.83,310.83
526,474,45,3,2022-03-06,Clothing,434.62,1303.8600000000001
527,242,8,1,2023-03-04,Home,89.03,89.03
528,493,87,1,2023-09-10,Books,370.53,370.53
529,213,16,1,2024-07-13,Sports,87.69,87.69
530,181,77,4,2024-03-22,Home,327.36,1309.44
531,338,67,1,2022-04-17,Home,310.83,310.83
532,485,9,4,2023-10-21,Electronics,262.29,1049.16
533,173,60,3,2022-09-22,Sports,434.73,1304.19
534,160,78,4,2022-06-04,Clothing,57.76,231.04
535,164,77,4,2024-11-02,Home,327.36,1309.44
536,465,71,2,2024-06-14,Books,465.82,931.64
537,483,15,1,2024-09-19,Books,354.85,354.85
538,497,71,1,2022-09-02,Books,465.82,465.82
539,188,98,1,2023-01-21,Home,274.52,274.52
540,395,41,1,2024-01-29,Electronics,482.73,482.73
541,191,22,2,2023-02-18,Books,422.86,845.72
542,405,24,2,2023-12-16,Sports,294.75,589.5
543,308,44,2,2024-01-29,Sports,321.36,642.72
544,256,1,2,2024-01-17,Books,165.97,331.94
545,183,10,1,2023-08-16,Books,171.82,171.82
546,117,80,4,2024-04-18,Clothing,499.71,1998.84
547,282,72,3,2022-01-16,Home,346.32,1038.96
548,196,56,2,2024-09-19,Home,485.11,970.22
549,34,89,4,2024-12-04,Electronics,205.05,820.2
550,52,50,2,2023-10-13,Books,74.13,148.26
551,112,12,1,2022-05-28,Home,218.29,218.29
552,252,89,1,2022-12-21,Electronics,205.05,205.05
553,82,81,4,2023-12-04,Books,28.86,115.44
554,232,60,4,2023-09-05,Sports,434.73,1738.92
555,227,26,4,2022-04-15,Home,106.89,427.56
556,233,78,1,2023-01-31,Clothing,57.76,57.76
557,221,41,1,2023-08-29,Electronics,482.73,482.73
558,436,36,3,2024-04-30,Clothing,161.5,484.5
559,413,23,4,2023-03-18,Sports,403.81,1615.24
560,422,43,3,2024-05-22,Electronics,476.15,1428.4499999999998
561,42,6,2,2023-10-29,Clothing,121.84,243.68
562,21,69,3,2024-11-17,Clothing,287.45,862.3499999999999
563,42,43,2,2024-03-04,Electronics,476.15,952.3
564,397,25,2,2023-04-20,Sports,434.79,869.58
565,113,18,3,2023-09-20,Sports,23.15,69.44999999999999
566,105,62,4,2023-05-17,Books,347.85,1391.4
567,192,13,2,2022-12-14,Clothing,128.11,256.22
568,17,43,4,2024-10-14,Electronics,476.15,1904.6
569,120,78,1,2023-07-24,Clothing,57.76,57.76
570,393,28,2,2023-11-26,Clothing,138.53,277.06
571,425,18,1,2022-01-26,Sports,23.15,23.15
572,129,59,3,2022-08-05,Clothing,224.66,673.98
573,130,60,4,2024-04-16,Sports,434.73,1738.92
574,60,63,3,2024-02-13,Clothing,419.87,1259.6100000000001
575,48,57,2,2024-11-12,Electronics,51.48,102.96
576,29,92,1,2023-11-01,Electronics,404.88,404.88
577,97,51,2,2023-12-19,Books,19.84,39.68
578,10,56,3,2022-11-06,Home,485.11,1455.33
579,242,27,4,2023-08-22,Books,60.4,241.6
580,314,32,4,2022-09-24,Electronics,24.48,97.92
581,444,9,2,2023-10-08,Electronics,262.29,524.58
582,232,96,2,2024-10-19,Books,409.83,819.66
583,277,84,1,2023-03-26,Sports,436.02,436.02
584,284,92,3,2023-07-19,Electronics,404.88,1214.6399999999999
585,203,97,2,2024-11-25,Clothing,64.5,129.0
586,247,68,1,2022-01-28,Home,435.11,435.11
587,290,46,2,2022-08-08,Sports,230.1,460.2
588,264,98,4,2023-02-10,Home,274.52,1098.08
589,443,67,1,2022-09-28,Home,310.83,310.83
590,214,26,1,2024-03-02,Home,106.89,106.89
591,200,8,2,2024-08-20,Home,89.03,178.06
592,433,6,3,2024-04-13,Clothing,121.84,365.52
593,79,80,4,2022-11-13,Clothing,499.71,1998.84
594,401,24,3,2022-12-04,Sports,294.75,884.25
595,444,48,1,2022-12-17,Sports,246.98,246.98
596,343,94,3,2023-05-26,Electronics,399.92,1199.76
597,344,45,1,2023-06-09,Clothing,434.62,434.62
598,173,13,3,2023-05-07,Clothing,128.11,384.33000000000004
599,467,69,2,2022-01-09,Clothing,287.45,574.9
600,69,25,3,2023-07-15,Sports,434.79,1304.3700000000001
601,416,20,1,2023-03-16,Clothing,333.58,333.58
602,428,82,4,2024-03-02,Clothing,488.7,1954.8
603,449,82,4,2022-02-02,Clothing,488.7,1954.8
604,87,66,4,2024-11-12,Clothing,251.1,1004.4
605,101,74,1,2024-04-24,Clothing,111.76,111.76
606,8,45,3,2023-07-20,Clothing,434.62,1303.8600000000001
607,333,47,4,2022-02-18,Books,260.22,1040.88
608,200,63,4,2023-04-07,Clothing,419.87,1679.48
609,87,76,4,2023-08-13,Electronics,199.96,799.84
610,43,77,2,2022-12-02,Home,327.36,654.72
611,385,55,1,2022-12-25,Electronics,338.35,338.35
612,109,75,1,2022-12-12,Sports,331.15,331.15
613,435,19,1,2022-07-12,Home,369.52,369.52
614,408,35,1,2024-01-26,Books,467.27,467.27
615,483,53,1,2023-04-23,Books,353.82,353.82
616,152,26,2,2024-04-07,Home,106.89,213.78
617,17,14,3,2024-06-08,Books,310.49,931.47
618,133,45,2,2023-10-15,Clothing,434.62,869.24
619,148,44,4,2023-02-12,Sports,321.36,1285.44
620,277,88,2,2022-10-13,Sports,439.87,879.74
621,232,65,1,2024-04-30,Books,343.21,343.21
622,314,51,2,2022-04-21,Books,19.84,39.68
623,415,43,1,2023-09-12,Electronics,476.15,476.15
624,366,86,2,2024-03-03,Electronics,285.67,571.34
625,228,23,1,2022-02-19,Sports,403.81,403.81
626,139,56,4,2024-11-03,Home,485.11,1940.44
627,436,19,1,2023-08-11,Home,369.52,369.52
628,399,82,2,2023-08-19,Clothing,488.7,977.4
629,211,76,4,2023-11-01,Electronics,199.96,799.84
630,391,55,2,2022-11-10,Electronics,338.35,676.7
631,499,92,4,2023-08-29,Electronics,404.88,1619.52
632,28,92,3,2022-10-24,Electronics,404.88,1214.6399999999999
633,51,60,3,2023-07-23,Sports,434.73,1304.19
634,491,59,3,2024-04-11,Clothing,224.66,673.98
635,442,33,2,2023-09-02,Home,65.44,130.88
636,261,19,2,2022-01-16,Home,369.52,739.04
637,261,28,4,2022-03-13,Clothing,138.53,554.12
638,350,52,4,2022-09-27,Books,157.43,629.72
639,352,49,4,2022-10-14,Books,335.1,1340.4
640,8,37,4,2022-03-07,Home,256.08,1024.32
641,320,26,1,2024-05-29,Home,106.89,106.89
642,138,99,3,2022-03-09,Sports,7.85,23.549999999999997
643,38,98,1,2024-12-14,Home,274.52,274.52
644,111,99,1,2024-09-06,Sports,7.85,7.85
645,480,40,1,2024-08-31,Sports,493.38,493.38
646,368,80,1,2023-05-23,Clothing,499.71,499.71
647,220,38,3,2024-04-16,Home,25.58,76.74
648,337,77,1,2024-06-04,Home,327.36,327.36
649,223,87,4,2024-03-04,Books,370.53,1482.12
650,136,54,2,2023-02-26,Clothing,104.92,209.84
651,256,22,4,2024-02-14,Books,422.86,1691.44
652,360,16,2,2023-04-23,Sports,87.69,175.38
653,409,28,4,2024-07-14,Clothing,138.53,554.12
654,329,35,4,2022-04-30,Books,467.27,1869.08
655,450,60,2,2023-05-03,Sports,434.73,869.46
656,463,45,3,2022-03-19,Clothing,434.62,1303.8600000000001
657,434,46,1,2024-11-27,Sports,230.1,230.1
658,451,72,4,2023-03-17,Home,346.32,1385.28
659,49,55,3,2023-04-07,Electronics,338.35,1015.0500000000001
660,292,86,1,2023-09-04,Electronics,285.67,285.67
661,382,85,3,2024-07-05,Sports,392.28,1176.84
662,324,26,3,2023-09-01,Home,106.89,320.67
663,78,85,1,2022-01-06,Sports,392.28,392.28
664,105,25,4,2023-11-12,Sports,434.79,1739.16
665,169,65,3,2024-06-13,Books,343.21,1029.6299999999999
666,217,6,4,2022-09-28,Clothing,121.84,487.36
667,378,23,4,2024-03-21,Sports,403.81,1615.24
668,119,64,4,2023-07-13,Clothing,472.58,1890.32
669,190,87,1,2022-04-09,Books,370.53,370.53
670,255,43,2,2023-06-10,Electronics,476.15,952.3
671,370,23,4,2022-07-13,Sports,403.81,1615.24
672,266,96,2,2023-01-31,Books,409.83,819.66
673,149,30,2,2024-02-09,Home,267.93,535.86
674,164,77,3,2024-10-20,Home,327.36,982.08
675,140,18,4,2024-05-29,Sports,23.15,92.6
676,347,87,4,2024-01-15,Books,370.53,1482.12
677,488,79,4,2023-11-14,Books,330.63,1322.52
678,258,97,2,2022-01-15,Clothing,64.5,129.0
679,374,21,1,2023-01-03,Home,239.94,239.94
680,269,57,2,2023-09-30,Electronics,51.48,102.96
681,181,23,4,2024-05-02,Sports,403.81,1615.24
682,160,91,4,2023-12-01,Clothing,335.46,1341.84
683,351,45,4,2022-01-05,Clothing,434.62,1738.48
684,400,44,2,2022-08-19,Sports,321.36,642.72
685,288,82,4,2024-10-08,Clothing,488.7,1954.8
686,288,88,3,2023-08-09,Sports,439.87,1319.6100000000001
687,380,47,4,2022-06-18,Books,260.22,1040.88
688,226,40,1,2024-01-31,Sports,493.38,493.38
689,11,51,3,2024-03-02,Books,19.84,59.519999999999996
690,10,42,4,2024-09-26,Books,7.45,29.8
691,271,7,3,2022-06-01,Clothing,41.38,124.14000000000001
692,273,50,4,2024-10-12,Books,74.13,296.52
693,424,48,1,2022-08-12,Sports,246.98,246.98
694,402,84,4,2023-05-19,Sports,436.02,1744.08
695,183,91,3,2022-02-13,Clothing,335.46,1006.3799999999999
696,457,6,1,2023-11-28,Clothing,121.84,121.84
697,153,91,2,2023-05-19,Clothing,335.46,670.92
698,488,9,1,2024-07-18,Electronics,262.29,262.29
699,315,57,1,2024-04-22,Electronics,51.48,51.48
700,334,31,1,2022-12-17,Sports,468.62,468.62
701,124,21,3,2022-01-23,Home,239.94,719.8199999999999
702,473,90,1,2023-08-21,Books,166.88,166.88
703,114,40,4,2024-12-02,Sports,493.38,1973.52
704,278,45,1,2023-04-11,Clothing,434.62,434.62
705,500,77,1,2022-02-09,Home,327.36,327.36
706,414,49,4,2022-10-30,Books,335.1,1340.4
707,468,87,4,2022-06-24,Books,370.53,1482.12
708,213,20,2,2024-09-25,Clothing,333.58,667.16
709,172,92,1,2023-09-13,Electronics,404.88,404.88
710,288,17,3,2022-09-01,Electronics,87.97,263.90999999999997
711,435,28,1,2024-04-15,Clothing,138.53,138.53
712,174,41,1,2022-10-07,Electronics,482.73,482.73
713,113,66,4,2024-11-25,Clothing,251.1,1004.4
714,376,25,2,2023-07-11,Sports,434.79,869.58
715,405,58,1,2024-06-16,Books,337.94,337.94
716,483,41,3,2024-11-12,Electronics,482.73,1448.19
717,122,6,1,2023-12-20,Clothing,121.84,121.84
718,32,75,3,2024-07-20,Sports,331.15,993.4499999999999
719,222,38,4,2022-04-01,Home,25.58,102.32
720,119,6,2,2023-01-25,Clothing,121.84,243.68
721,39,45,1,2023-07-04,Clothing,434.62,434.62
722,497,75,2,2024-07-19,Sports,331.15,662.3
723,268,14,1,2024-11-27,Books,310.49,310.49
724,233,66,3,2024-01-03,Clothing,251.1,753.3
725,431,40,2,2023-05-15,Sports,493.38,986.76
726,18,3,1,2024-12-02,Home,69.78,69.78
727,149,99,4,2024-05-20,Sports,7.85,31.4
728,397,97,3,2023-06-01,Clothing,64.5,193.5
729,149,24,2,2022-03-09,Sports,294.75,589.5
730,126,19,1,2022-05-03,Home,369.52,369.52
731,392,18,2,2022-12-02,Sports,23.15,46.3
732,302,64,1,2024-08-31,Clothing,472.58,472.58
733,360,88,3,2024-02-18,Sports,439.87,1319.6100000000001
734,238,35,4,2023-02-27,Books,467.27,1869.08
735,135,62,3,2024-07-27,Books,347.85,1043.5500000000002
736,151,1,2,2024-03-14,Books,165.97,331.94
737,236,100,2,2023-09-26,Sports,165.67,331.34
738,224,25,1,2024-12-18,Sports,434.79,434.79
739,203,45,3,2022-04-06,Clothing,434.62,1303.8600000000001
740,256,49,1,2022-12-20,Books,335.1,335.1
741,86,98,3,2024-08-24,Home,274.52,823.56
742,150,89,2,2024-07-11,Electronics,205.05,410.1
743,235,16,1,2023-04-18,Sports,87.69,87.69
744,345,98,1,2023-03-06,Home,274.52,274.52
745,22,93,3,2024-09-01,Home,382.33,1146.99
746,348,19,4,2023-06-21,Home,369.52,1478.08
747,285,23,3,2022-03-28,Sports,403.81,1211.43
748,269,83,4,2022-04-19,Sports,206.42,825.68
749,466,25,3,2024-09-20,Sports,434.79,1304.3700000000001
750,258,16,2,2024-04-01,Sports,87.69,175.38
751,29,54,1,2024-07-25,Clothing,104.92,104.92
752,213,73,3,2024-10-01,Sports,339.87,1019.61
753,463,1,2,2023-10-11,Books,165.97,331.94
754,436,42,3,2022-07-10,Books,7.45,22.35
755,283,19,1,2024-07-21,Home,369.52,369.52
756,50,97,3,2022-05-22,Clothing,64.5,193.5
757,95,34,4,2024-04-19,Home,228.84,915.36
758,463,80,1,2022-06-17,Clothing,499.71,499.71
759,499,55,4,2023-07-20,Electronics,338.35,1353.4
760,407,18,2,2024-01-14,Sports,23.15,46.3
761,88,34,2,2023-11-04,Home,228.84,457.68
762,44,89,3,2024-05-13,Electronics,205.05,615.1500000000001
763,461,45,4,2024-04-18,Clothing,434.62,1738.48
764,278,6,4,2023-06-15,Clothing,121.84,487.36
765,171,21,1,2024-08-31,Home,239.94,239.94
766,421,70,4,2023-07-16,Sports,20.04,80.16
767,189,96,4,2022-06-24,Books,409.83,1639.32
768,353,48,1,2022-10-29,Sports,246.98,246.98
769,184,39,1,2022-07-04,Sports,78.43,78.43
770,3,31,4,2023-05-25,Sports,468.62,1874.48
771,191,10,3,2024-03-29,Books,171.82,515.46
772,118,30,1,2022-06-05,Home,267.93,267.93
773,19,18,1,2024-02-26,Sports,23.15,23.15
774,23,60,4,2024-03-05,Sports,434.73,1738.92
775,413,88,4,2023-03-08,Sports,439.87,1759.48
776,30,73,1,2024-01-31,Sports,339.87,339.87
777,295,95,4,2022-05-27,Electronics,220.61,882.44
778,108,15,1,2023-04-26,Books,354.85,354.85
779,367,4,3,2023-03-11,Books,485.06,1455.18
780,281,63,3,2022-03-10,Clothing,419.87,1259.6100000000001
781,128,40,1,2024-05-24,Sports,493.38,493.38
782,229,9,1,2022-07-05,Electronics,262.29,262.29
783,111,9,2,2024-06-22,Electronics,262.29,524.58
784,136,26,2,2023-11-13,Home,106.89,213.78
785,362,4,4,2022-07-23,Books,485.06,1940.24
786,186,81,4,2023-07-08,Books,28.86,115.44
787,144,16,1,2022-01-13,Sports,87.69,87.69
788,72,15,1,2023-10-28,Books,354.85,354.85
789,129,99,2,2022-02-20,Sports,7.85,15.7
790,364,52,2,2023-05-15,Books,157.43,314.86
791,261,69,1,2023-01-04,Clothing,287.45,287.45
792,3,5,3,2023-12-25,Books,229.63,688.89
793,449,20,3,2022-12-23,Clothing,333.58,1000.74
794,388,79,4,2024-10-23,Books,330.63,1322.52
795,104,18,1,2024-04-26,Sports,23.15,23.15
796,483,2,1,2022-09-13,Home,387.87,387.87
797,224,93,4,2022-10-06,Home,382.33,1529.32
798,320,13,2,2024-12-18,Clothing,128.11,256.22
799,362,4,2,2023-03-22,Books,485.06,970.12
800,354,42,3,2022-04-23,Books,7.45,22.35
801,491,74,1,2024-04-15,Clothing,111.76,111.76
802,473,61,2,2024-01-25,Clothing,92.69,185.38
803,10,95,3,2023-01-02,Electronics,220.61,661.83
804,405,8,3,2024-12-19,Home,89.03,267.09000000000003
805,384,67,3,2022-11-25,Home,310.83,932.49
806,302,63,2,2023-12-29,Clothing,419.87,839.74
807,231,9,2,2024-10-02,Electronics,262.29,524.58
808,219,94,1,2023-12-21,Electronics,399.92,399.92
809,411,11,1,2024-12-22,Clothing,415.3,415.3
810,66,99,3,2022-07-03,Sports,7.85,23.549999999999997
811,425,42,3,2024-10-19,Books,7.45,22.35
812,112,13,2,2022-11-07,Clothing,128.11,256.22
813,13,36,2,2022-06-26,Clothing,161.5,323.0
814,393,13,1,2024-04-26,Clothing,128.11,128.11
815,500,12,1,2022-01-09,Home,218.29,218.29
816,420,37,4,2022-08-24,Home,256.08,1024.32
817,86,74,1,2023-12-11,Clothing,111.76,111.76
818,234,73,2,2024-07-12,Sports,339.87,679.74
819,90,52,3,2023-11-16,Books,157.43,472.29
820,314,71,4,2024-03-04,Books,465.82,1863.28
821,54,2,1,2024-11-17,Home,387.87,387.87
822,12,56,1,2024-03-18,Home,485.11,485.11
823,209,60,2,2022-01-27,Sports,434.73,869.46
824,462,23,4,2023-07-04,Sports,403.81,1615.24
825,14,40,1,2022-03-26,Sports,493.38,493.38
826,121,64,3,2024-11-19,Clothing,472.58,1417.74
827,418,85,2,2023-04-11,Sports,392.28,784.56
828,437,23,4,2022-01-12,Sports,403.81,1615.24
829,377,29,1,2024-10-09,Clothing,33.26,33.26
830,20,78,1,2024-11-19,Clothing,57.76,57.76
831,75,90,4,2024-11-27,Books,166.88,667.52
832,400,51,2,2023-07-26,Books,19.84,39.68
833,243,69,4,2024-07-02,Clothing,287.45,1149.8
834,223,95,4,2022-06-29,Electronics,220.61,882.44
835,70,89,2,2024-03-07,Electronics,205.05,410.1
836,312,31,1,2024-11-10,Sports,468.62,468.62
837,211,50,3,2023-03-17,Books,74.13,222.39
838,101,20,2,2024-06-05,Clothing,333.58,667.16
839,186,55,3,2023-02-25,Electronics,338.35,1015.0500000000001
840,132,81,1,2023-04-13,Books,28.86,28.86
841,111,2,4,2023-12-14,Home,387.87,1551.48
842,381,25,3,2023-01-20,Sports,434.79,1304.3700000000001
843,132,13,1,2022-11-10,Clothing,128.11,128.11
844,20,92,1,2024-02-10,Electronics,404.88,404.88
845,394,70,4,2024-08-16,Sports,20.04,80.16
846,24,67,4,2024-07-05,Home,310.83,1243.32
847,227,58,1,2022-01-23,Books,337.94,337.94
848,154,99,1,2022-12-05,Sports,7.85,7.85
849,293,82,3,2024-04-02,Clothing,488.7,1466.1
850,230,75,1,2023-01-01,Sports,331.15,331.15
851,469,84,1,2024-07-03,Sports,436.02,436.02
852,310,64,3,2023-04-20,Clothing,472.58,1417.74
853,488,69,2,2022-01-27,Clothing,287.45,574.9
854,359,83,3,2024-07-30,Sports,206.42,619.26
855,405,86,3,2024-03-12,Electronics,285.67,857.01
856,202,59,4,2024-03-11,Clothing,224.66,898.64
857,38,60,3,2024-05-09,Sports,434.73,1304.19
858,430,83,1,2024-05-13,Sports,206.42,206.42
859,260,62,1,2023-11-21,Books,347.85,347.85
860,188,16,1,2024-01-09,Sports,87.69,87.69
861,57,88,2,2023-02-19,Sports,439.87,879.74
862,429,68,1,2024-09-08,Home,435.11,435.11
863,20,15,2,2023-03-05,Books,354.85,709.7
864,273,89,1,2022-02-10,Electronics,205.05,205.05
865,119,55,3,2024-06-23,Electronics,338.35,1015.0500000000001
866,71,35,4,2024-10-08,Books,467.27,1869.08
867,4,55,1,2023-12-04,Electronics,338.35,338.35
868,221,14,2,2022-03-20,Books,310.49,620.98
869,14,49,2,2023-12-18,Books,335.1,670.2
870,3,83,4,2023-06-28,Sports,206.42,825.68
871,216,100,1,2023-04-19,Sports,165.67,165.67
872,229,7,3,2022-10-21,Clothing,41.38,124.14000000000001
873,336,30,1,2023-09-02,Home,267.93,267.93
874,186,83,1,2022-05-16,Sports,206.42,206.42
875,55,49,4,2023-04-29,Books,335.1,1340.4
876,500,89,1,2024-03-24,Electronics,205.05,205.05
877,388,16,3,2023-07-09,Sports,87.69,263.07
878,376,51,2,2022-02-15,Books,19.84,39.68
879,254,72,4,2024-12-07,Home,346.32,1385.28
880,24,82,3,2022-07-17,Clothing,488.7,1466.1
881,162,92,2,2022-03-25,Electronics,404.88,809.76
882,158,80,4,2023-06-27,Clothing,499.71,1998.84
883,82,83,4,2022-03-12,Sports,206.42,825.68
884,403,42,2,2023-06-04,Books,7.45,14.9
885,159,17,2,2024-06-16,Electronics,87.97,175.94
886,188,63,3,2024-07-01,Clothing,419.87,1259.6100000000001
887,60,45,1,2024-12-11,Clothing,434.62,434.62
888,403,77,1,2024-12-04,Home,327.36,327.36
889,305,7,1,2022-10-20,Clothing,41.38,41.38
890,319,27,1,2024-07-26,Books,60.4,60.4
891,366,10,1,2024-03-22,Books,171.82,171.82
892,211,34,3,2024-05-16,Home,228.84,686.52
893,406,36,4,2023-01-15,Clothing,161.5,646.0
894,152,25,3,2024-10-03,Sports,434.79,1304.3700000000001
895,109,6,3,2022-09-19,Clothing,121.84,365.52
896,76,24,3,2023-08-03,Sports,294.75,884.25
897,30,18,4,2022-12-23,Sports,23.15,92.6
898,314,87,3,2023-11-29,Books,370.53,1111.59
899,486,6,3,2024-11-02,Clothing,121.84,365.52
900,117,29,4,2023-03-19,Clothing,33.26,133.04
901,415,25,3,2023-12-27,Sports,434.79,1304.3700000000001
902,356,55,1,2022-10-13,Electronics,338.35,338.35
903,192,81,2,2023-07-24,Books,28.86,57.72
904,19,46,3,2024-04-19,Sports,230.1,690.3
905,432,24,2,2023-05-13,Sports,294.75,589.5
906,173,75,3,2023-12-06,Sports,331.15,993.4499999999999
907,228,26,3,2023-07-16,Home,106.89,320.67
908,350,98,1,2022-02-01,Home,274.52,274.52
909,183,28,4,2022-02-12,Clothing,138.53,554.12
910,113,3,2,2023-07-13,Home,69.78,139.56
911,183,75,4,2022-09-27,Sports,331.15,1324.6
912,481,38,1,2024-07-31,Home,25.58,25.58
913,146,61,1,2024-11-08,Clothing,92.69,92.69
914,319,78,2,2022-02-06,Clothing,57.76,115.52
915,116,51,4,2022-04-02,Books,19.84,79.36
916,113,90,1,2022-07-04,Books,166.88,166.88
917,251,48,3,2023-12-29,Sports,246.98,740.9399999999999
918,476,21,3,2024-11-17,Home,239.94,719.8199999999999
919,251,54,3,2023-01-07,Clothing,104.92,314.76
920,303,56,4,2024-04-11,Home,485.11,1940.44
921,459,94,3,2022-12-11,Electronics,399.92,1199.76
922,313,59,3,2022-03-19,Clothing,224.66,673.98
923,118,72,1,2022-06-16,Home,346.32,346.32
924,301,51,1,2022-09-21,Books,19.84,19.84
925,161,20,3,2023-12-25,Clothing,333.58,1000.74
926,401,96,3,2023-05-27,Books,409.83,1229.49
927,198,86,1,2023-07-30,Electronics,285.67,285.67
928,260,59,2,2023-12-23,Clothing,224.66,449.32
929,148,71,4,2023-03-07,Books,465.82,1863.28
930,240,9,4,2024-02-07,Electronics,262.29,1049.16
931,47,1,1,2023-04-08,Books,165.97,165.97
932,475,29,4,2022-04-11,Clothing,33.26,133.04
933,399,63,1,2024-11-05,Clothing,419.87,419.87
934,198,72,1,2022-09-01,Home,346.32,346.32
935,47,56,1,2022-04-15,Home,485.11,485.11
936,78,68,1,2023-11-25,Home,435.11,435.11
937,124,35,2,2024-12-06,Books,467.27,934.54
938,75,3,3,2024-12-02,Home,69.78,209.34
939,359,7,3,2024-03-28,Clothing,41.38,124.14000000000001
940,137,27,2,2022-08-09,Books,60.4,120.8
941,90,1,4,2022-05-24,Books,165.97,663.88
942,400,91,4,2024-06-08,Clothing,335.46,1341.84
943,325,80,3,2024-11-17,Clothing,499.71,1499.1299999999999
944,500,71,4,2024-02-29,Books,465.82,1863.28
945,61,44,3,2023-07-07,Sports,321.36,964.08
946,138,87,3,2024-04-23,Books,370.53,1111.59
947,50,41,2,2023-10-21,Electronics,482.73,965.46
948,259,75,4,2024-04-16,Sports,331.15,1324.6
949,461,42,2,2024-10-15,Books,7.45,14.9
950,107,33,3,2024-01-21,Home,65.44,196.32
951,113,50,3,2022-09-06,Books,74.13,222.39
952,350,63,3,2024-02-14,Clothing,419.87,1259.6100000000001
953,254,100,1,2024-02-03,Sports,165.67,165.67
954,118,37,1,2023-11-23,Home,256.08,256.08
955,493,59,1,2024-03-30,Clothing,224.66,224.66
956,198,81,2,2023-12-20,Books,28.86,57.72
957,337,99,3,2022-08-22,Sports,7.85,23.549999999999997
958,365,48,4,2022-01-24,Sports,246.98,987.92
959,51,5,2,2024-11-15,Books,229.63,459.26
960,245,48,2,2024-10-02,Sports,246.98,493.96
961,403,96,2,2023-06-06,Books,409.83,819.66
962,426,3,4,2022-01-17,Home,69.78,279.12
963,35,47,3,2022-09-02,Books,260.22,780.6600000000001
964,302,62,1,2023-12-19,Books,347.85,347.85
965,410,99,3,2024-02-09,Sports,7.85,23.549999999999997
966,499,14,3,2023-12-18,Books,310.49,931.47
967,69,63,2,2022-04-28,Clothing,419.87,839.74
968,349,61,2,2022-01-09,Clothing,92.69,185.38
969,320,31,2,2023-08-21,Sports,468.62,937.24
970,421,95,1,2022-01-23,Electronics,220.61,220.61
971,468,17,1,2022-08-28,Electronics,87.97,87.97
972,49,24,1,2022-01-27,Sports,294.75,294.75
973,405,23,3,2024-09-10,Sports,403.81,1211.43
974,74,82,2,2022-07-18,Clothing,488.7,977.4
975,192,50,4,2024-02-14,Books,74.13,296.52
976,261,78,3,2022-04-02,Clothing,57.76,173.28
977,356,79,1,2024-04-30,Books,330.63,330.63
978,70,79,4,2022-10-27,Books,330.63,1322.52
979,90,70,4,2022-10-23,Sports,20.04,80.16
980,260,27,2,2023-10-09,Books,60.4,120.8
981,126,15,4,2024-09-27,Books,354.85,1419.4
982,231,50,1,2024-12-18,Books,74.13,74.13
